appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
588290,Goalie Challenge VR,"Josh Beatty, Mike Casto",Anchor Reality,,106,9,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
752380,TERRORHYTHM (TRRT) - Rhythm driven action beat 'em up!,EvilCoGames,EvilCoGames,,59,24,0,"20,000 .. 50,000",0,0,0,0,11.99,19.99,40,0
647590,Space Junkies,Ubisoft Montpellier,Ubisoft®,,220,131,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
419990,Ganbare! Super Strikers,rese,rese,,64,12,0,"20,000 .. 50,000",0,0,0,0,9.99,9.99,0,0
845730,Russian Prison Sport: OCHKO,CSM,W.T.B.,,24,13,0,"20,000 .. 50,000",0,0,0,0,4.99,4.99,0,0
899390,Xenon Racer,3DClouds,3DClouds,,403,210,0,"20,000 .. 50,000",0,0,0,0,1.49,14.99,90,2
994500,Sky Racket,Double Dash Studios,Double Dash Studios,,157,7,0,"20,000 .. 50,000",0,0,0,0,14.99,14.99,0,0
696150,Electro Ride: The Neon Racing,Sylwester Osik,"Forestlight Games, PlayWay S.A.",,81,14,0,"20,000 .. 50,000",0,0,0,0,12.99,12.99,0,0
1092980,Mountain Taxi Driver,A Nostru,My Way Games,,204,67,0,"20,000 .. 50,000",0,0,0,0,9.99,9.99,0,0
1098100,OhShape,Odders Lab,Odders Lab,,216,54,0,"20,000 .. 50,000",0,0,0,0,19.99,19.99,0,2
1126990,PBA Pro Bowling,FarSight Studios,FarSight Studios,,129,38,0,"20,000 .. 50,000",0,0,0,0,14.99,14.99,0,3
1283620,Run!!!,"John Xu, John Morris",John Xu,,4,4,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
1478630,Brutality club,Denis Kadykov,Kadykov Denis,,1,2,0,"20,000 .. 50,000",0,0,0,0,1.99,1.99,0,0
1498590,Fat Prisoner Simulator 3,Kiddy,Kiddy,,87,11,0,"20,000 .. 50,000",0,0,0,0,0.99,0.99,0,0
1501340,Sprint Racer,Tudou Games,Tudou Games,,2,2,0,"20,000 .. 50,000",0,0,0,0,0.99,0.99,0,0
2077950,Pretty Girls Breakout! PLUS,Zoo Corporation,Zoo Corporation,,11,1,0,"20,000 .. 50,000",0,0,0,0,4.99,4.99,0,0
2300350,The Lone Alien,Seaborgium Entertainment,Seaborgium Entertainment,,14,0,0,"20,000 .. 50,000",0,0,0,0,1.99,1.99,0,0
2100160,MotoGP23,Milestone S.r.l.,Milestone S.r.l.,,330,156,0,"20,000 .. 50,000",0,0,0,0,49.99,49.99,0,174
2649530,Tuk Tuk Taxi,AFabrik,AFabrik,,6,2,0,"20,000 .. 50,000",0,0,0,0,0.99,0.99,0,0
366290,Carp Fishing Simulator,Dangerous Derk Interactive,Dangerous Derk Interactive,,128,87,0,"20,000 .. 50,000",0,0,0,0,18.99,18.99,0,1
451990,Cranks and Goggles,Play Native Entertainment,Play Native Entertainment,,138,42,0,"20,000 .. 50,000",0,0,0,0,1.99,1.99,0,0
435020,AFL Evolution,Wicked Witch,Tru Blu Games,,80,26,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,1
784040,Food Monster and Animals Memory Match,Boogygames Studios,Boogygames Studios,,1,1,0,"20,000 .. 50,000",0,0,0,0,0.59,1.99,70,0
769150,Casino Slot Machines,Boogygames Studios,Boogygames Studios,,7,11,0,"20,000 .. 50,000",0,0,0,0,0.59,1.99,70,0
794860,eSail Sailing Simulator,eSail Ltd.,CDIS,,542,33,0,"20,000 .. 50,000",0,0,0,0,37.99,37.99,0,23
856130,Dark SASI,Narko Games,Narko Games,,209,125,0,"20,000 .. 50,000",0,0,0,0,0.49,0.99,51,0
602490,Blood Bowl: Death Zone,Cyanide Studio,Bigben Interactive,,36,113,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
914170,Duck Life 7: Battle,"Wix Games, MAD.com",MoFunZone Inc,,216,45,0,"20,000 .. 50,000",0,0,0,0,3.99,3.99,0,3
987980,王者战车,"acechariot, acechariot","acechariot, acechariot",,7,15,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
1030090,Legend of GBC Tycoon GBC土豪金传说,绚丽奈落,0Cube,,42,10,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
1081710,Most Correct Football Simulator,Kiddy,Kiddy,,42,18,0,"20,000 .. 50,000",0,0,0,0,0.99,0.99,0,0
1106340,Legend Bowl,Super Pixel Games,Super Pixel Games,,701,86,0,"20,000 .. 50,000",0,0,0,0,24.99,24.99,0,25
1089570,AO Tennis 2 Tools,Big Ant Studios,Nacon,,21,16,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
1328490,Rico-Jump,Christopher Juerges,Christopher Juerges,,72,16,0,"20,000 .. 50,000",0,0,0,0,0.0,0.0,0,0
987150,BMX The Game,Barspin Studios,Barspin Studios,,349,237,0,"20,000 .. 50,000",0,0,0,0,24.99,24.99,0,0
1548640,Football Betting 足彩上岸记,shunYing,shunYing,,2,4,0,"20,000 .. 50,000",0,0,0,0,0.99,0.99,0,0
1697470,Color by Number - Medieval Portrait,Boogygames Studios,Boogygames Studios,,1,0,0,"20,000 .. 50,000",0,0,0,0,1.99,1.99,0,0
1769270,Spikair Volleyball,Choc Abyss,Choc Abyss,,75,6,0,"20,000 .. 50,000",0,0,0,0,15.99,19.99,20,0
1461100,International Basketball Manager 22,UPLAY Basketball,UPLAY Online,,181,30,0,"20,000 .. 50,000",0,0,0,0,9.99,9.99,0,7
2170100,Volley Pals,NAISU,NAISU,,32,2,0,"20,000 .. 50,000",0,0,0,0,4.99,4.99,0,0
2113900,Touge Shakai,Raiyon Studios Pte Ltd,Raiyon Studios Pte Ltd,,453,79,0,"20,000 .. 50,000",0,0,0,0,14.99,14.99,0,32
2344920,Vampire Story,Seaborgium Entertainment,Seaborgium Entertainment,,17,0,0,"20,000 .. 50,000",0,0,0,0,1.99,1.99,0,0
2502220,Only Ban!,Shkilla 89,Shkilla 89,,5,5,0,"20,000 .. 50,000",0,0,0,0,2.99,2.99,0,0
280830,Foosball - Street Edition,"Yuisy, Exkee",Yuisy,,129,52,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
337960,ClusterPuck 99,PHL Collective,PHL Collective,,96,26,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,1
388270,Baseball Mogul 2015,"Sports Mogul, Inc.","Sports Mogul, Inc.",,37,12,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,4
385130,"DvDrum, Ultimate Drum Simulator!",DarkTigerDevelop,DarkTigerDevelop,,94,17,0,"0 .. 20,000",0,0,0,0,12.99,12.99,0,1
425720,Cloudlands : VR Minigolf,Futuretown,Futuretown,,258,49,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,0
454140,First Person Tennis - The Real Tennis Simulator,Mikori Games,Mikori Games,,303,39,0,"0 .. 20,000",0,0,0,0,24.99,24.99,0,0
437730,Roadclub: League Racing,Solid Core,Solid Core,,50,8,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
601170,ZiL Truck RallyCross,Ara Interactive,Ara Interactive,,44,36,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
643700,Fix Me Up Doc! – Dark Humor,"Gamesforfarm, Atomic Fabrik, Cristian Manolachi","Gamesforfarm, Atomic Fabrik, Cristian Manolachi",,199,33,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
498740,Way of Redemption,Pixel Cream,Pixel Cream,,33,12,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
763490,Precision Archery: Competitive,Salsawi,Salsawi Games,,12,29,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
658500,Ultra Space Battle Brawl,Mojiken,Toge Productions,,75,10,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
1253680,Super Soccer Blast,Unfinished Pixel,Unfinished Pixel,,93,37,0,"0 .. 20,000",0,0,0,0,7.99,7.99,0,0
1377370,Fantasy Gladiators,Evil Bunneh,Evil Bunneh,,15,7,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
891020,Handball 21,Eko Software,Nacon,,27,49,0,"0 .. 20,000",0,0,0,0,39.99,39.99,0,1
1443630,Turbo Sloths,RainStyle games,RainStyle games,,42,1,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,0
1712680,Captures,cosmic_dust,cosmic_dust,,3,0,0,"0 .. 20,000",0,0,0,0,0.79,1.99,60,0
1720950,Zombie Killer Drift - Racing Survival,Bad Kids Games,"Atomic Fabrik, Cristian Manolachi",,32,9,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,1
1449500,Bassmaster Fishing,Dovetail Games,Dovetail Games - Fishing,,140,76,0,"0 .. 20,000",0,0,0,0,24.99,24.99,0,10
1789270,Sniper Game,beans rolls,beans rolls,,28,7,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1610460,Monster Energy Supercross - The Official Videogame 5,Milestone S.r.l.,Milestone S.r.l.,,282,145,0,"0 .. 20,000",0,0,0,0,39.99,39.99,0,14
2197000,DrugRunner,STuNT,STuNT,,2,2,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
2144040,Dungeon Golf,Ant Workshop Ltd,Ant Workshop Ltd,,39,5,0,"0 .. 20,000",0,0,0,0,16.99,16.99,0,4
1650010,RIDE 5,Milestone S.r.l.,Milestone S.r.l.,,505,151,0,"0 .. 20,000",0,0,0,0,59.99,59.99,0,152
273750,Formula Truck 2013,Reiza Studios,Reiza Studios,,163,38,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
381590,Shred! Remastered,ASBO Interactive,ASBO Interactive,,73,43,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,1
394290,Tennis in the Face,10tons Ltd,10tons Ltd,,96,13,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
362380,Push Me Pull You,House House,House House,,28,9,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
576740,FootRock 2,nobodyshot,nobodyshot,,50,11,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
643590,Everyday Golf VR,WISECAT,WISECAT,,35,52,0,"0 .. 20,000",0,0,0,0,14.99,29.99,50,0
833470,Rabbit: Jigsaw Puzzles,Boogygames Studios,Boogygames Studios,,21,3,0,"0 .. 20,000",0,0,0,0,0.49,0.99,51,0
794180,PRO FISHING SIMULATOR,Sanuk Games,Nacon,,25,22,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,2
738550,Spike Volleyball,Black Sheep Studio,Nacon,,242,211,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,10
661290,Arizona Derby,Falcon Interactive,Falcon Interactive,,459,148,0,"0 .. 20,000",0,0,0,0,3.41,18.99,82,1
1160330,Fight of Animals,Digital Crafter,"Digital Crafter, Light of Creators",,432,24,0,"0 .. 20,000",0,0,0,0,7.99,9.99,20,1
1279540,MAVR3D 八般武艺,"Beijing Lanxii Play Technology Co., Ltd","Beijing Lanxii Play Technology Co., Ltd",,13,10,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1271990,Premier Manager 09,ZOO Digital Publishing,Funbox Media Ltd,,4,5,0,"0 .. 20,000",0,0,0,0,0.74,2.99,75,1
1347490,箱庭小相撲,Shin Tomura,Shin Tomura,,3,2,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1174460,Poker Club,Ripstone,Ripstone,,213,164,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,22
1414640,Early Quest,Exa_Inc,Exa_Inc,,0,1,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
1717300,Prank!,Seaborgium Entertainment,Seaborgium Entertainment,,28,19,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1591850,Wednesday Basketball,"Jérôme Bodin, Cédric Ledoux, Joseph Herbelin",Le Studio des Ténèbres,,4,0,0,"0 .. 20,000",0,0,0,0,8.99,8.99,0,0
301250,SPORT1 Live : Duel,Sport1 GmbH,Sport1 GmbH,,3,9,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
328670,Deer Hunt Legends,Raylight Games,"KISS ltd, Maximum Games",,10,40,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
329610,R.B.I. Baseball 15,MLB.com,MLB.com,,68,89,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
384320,Handball 16,Eko Software,"Nacon, Plug In Digital",,38,44,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
386400,Foosball: World Tour,"Grip Games, 3Division",Grip Games,,73,20,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
404820,Ragdoll Runners,Samuel Manier,Samuel Manier,,271,24,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,1
453680,MiniGolf Mania,Road Turtle Games,Axis Games,,72,36,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
465780,New Retro Arcade: Neon,Digital Cybercherries,Digital Cybercherries,,488,131,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,0
593240,VR SUPER SPORTS,SAT-BOX,SAT-BOX,,64,48,0,"0 .. 20,000",0,0,0,0,3.5,12.99,73,1
594370,Crazy Fishing,Mana Wings,Mana Wings,,61,53,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,1
635310,Ski Sniper,Crazy Rocks,Crazy Rocks,,213,35,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
652230,CrazyCar,Apillo,Apillo,,27,61,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
595420,Franchise Hockey Manager 4,"Out of the Park Developments, Minos Games",Out of the Park Developments,,93,52,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,1
704830,Esports Life: Ep.1 - Dreams of Glory,U-Play Online,"U-Play Online, ",,107,96,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
692690,Dance Collider,emergeWorlds,emergeWorlds,,148,32,0,"0 .. 20,000",0,0,0,0,2.24,4.99,55,0
883130,New Star Manager,New Star Games Ltd.,Five Aces Publishing Ltd.,,396,59,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,6
1051190,Reel Fishing: Road Trip Adventure,"Tachyon Inc., Natsume Inc.",Natsume Inc.,,4,5,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,0
1197440,Broken Spell 2,Jaming Soo,YIBAILI SOFTWARE,,42,75,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
1318210,Dancing Angel,Le Quang Nhan,3L Company,,14,7,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1320030,Oneteam Soccer,Yamauchi_games,Yamauchi_games,,60,6,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1339620,Action SuperCross,"Elasto Mania Team, Balazs Rozsa",Elasto Mania Team,,19,2,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
1314500,Improbable Soccer,CyberLab Studios,CyberLab Studios,,4,0,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,0
1363200,Wings Of Legends,VR Studio Games,VR Studio Games,,4,0,0,"0 .. 20,000",0,0,0,0,4.99,9.99,50,0
1443640,Horace Goes Skiing Revisited,Pixel Games UK,Pixel Games UK,,4,1,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
1581420,Pets No More,Purple Tree S R L,Purple Tree S R L,,13,9,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
1641220,Super Gobang,Fly Studio,Fly Studio,,8,4,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1610470,MXGP 2021 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,,486,103,0,"0 .. 20,000",0,0,0,0,49.99,49.99,0,43
1820180,Color by Number - Monster Heroes,Boogygames Studios,Boogygames Studios,,4,2,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,1
1389780,Running Challenge,Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,,4,0,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
2223540,Hot 21,B&W,B&W,,3,0,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
2311260,英灵学院 Soul Academy,Master Games,"Wave Game, Master Games",,253,65,0,"0 .. 20,000",0,0,0,0,11.99,11.99,0,42
2427120,Home Run batter: vs Fairy Tales,INTENSE,INTENSE,,5,0,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,0
2218460,Bunny Guys!,Witte´s Studio,Witte´s Studio,,23,3,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,2
10140,3D Ultra Minigolf Adventures,Wanako Games,Activision,,78,40,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
296150,G-Ball,Genee Network,Genee Network,,26,58,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
373810,Hot Pinball Thrills,"Fancy Bytes, Reactor",United Independent Entertainment,,14,31,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
300630,Pure Chess Grandmaster Edition,Ripstone,Ripstone,,178,63,0,"0 .. 20,000",0,0,0,0,15.99,15.99,0,2
535700,3D Chess,bumblebee,familyplay,,82,58,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,1
563750,World Boxing Manager,Aggroblakh,Aggroblakh,,76,54,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
594490,Deadly Hunter VR,Leiting Interactive,Leiting Interactive,,216,52,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,1
486940,Handball Action Total,netmin games,netmin games,,19,6,0,"0 .. 20,000",0,0,0,0,11.99,11.99,0,0
766650,D.R.I.L.L.,dfree,VR-Reel Media,,12,3,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
844750,Go-Kart Racing,FlagmanJeremy,FlagmanJermey,,80,61,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
743230,Baseball Mogul 2018,"Sports Mogul, Inc.","Sports Mogul, Inc.",,13,2,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,0
859700,USA 2020,GAMES FOR HUMANS,GAMES FOR HUMANS,,156,36,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,1
867550,Range Ball,meokigame,meokigame,,23,10,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
881930,Business Tycoon Billionaire,Boogygames Studios,Boogygames Studios,,4,9,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
853200,Shred! 2 - ft Sam Pilgrim,ASBO Interactive,ASBO Interactive Ltd,,167,25,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,3
968580,Halloween Puzzles,Boogygames Studios,Boogygames Studios,,1,3,0,"0 .. 20,000",0,0,0,0,0.59,1.99,70,0
887800,Snooker 19,Lab42,Ripstone,,466,184,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,65
940580,FIA European Truck Racing Championship,N-RACING,Nacon,,204,100,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,2
970840,OVERPASS,Zordix Racing,Nacon,,82,110,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,2
1072100,Action Arcade Wrestling,VICO Game Studio,Reverb Triple XP,,116,32,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
1144860,Flying Sword,Meng Games,Meng Games,,97,13,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
254940,Free Running,Rebellion,Rebellion,,75,12,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
1135910,Hunting Simulator 2,Neopica,Nacon,,402,223,0,"0 .. 20,000",0,0,0,0,39.99,39.99,0,26
1262170,Sand to Surf,Golden Sand Games,Golden Sand Games,,25,18,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1237610,The Catch: Carp & Coarse Fishing,Dovetail Games,Dovetail Games - Fishing,,214,84,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,8
1165530,Heavy Duty Challenge: The Off-Road Truck Simulator,Nano Games,Aerosoft GmbH,,83,35,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,0
1340570,Golf On Mars,Captain Games,Captain Games,,30,3,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
1372990,PBA Basketball Slam: Arcade Edition,Ranida Games,Ranida Games,,18,3,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
1414710,Arc Wizards 2,Nacks Soft,Nacks Soft,,4,0,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
1217610,Pro Player Life,BloodBrothers Studios,BloodBrothers Studios,,85,33,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
1476920,football girl,bluesky,bluesky,,28,10,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1482700,Speed Stars,Luke Doukakis,Luke Doukakis,,78,12,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,3
1494680,BasCatball Jupiter: Basketball & Cat,Opala Project,Opala Project,,14,1,0,"0 .. 20,000",0,0,0,0,1.19,1.99,40,0
1496220,Laser Cup,Dreamlabs,Dreamlabs,,3,1,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
1273440,OverDrift Festival,OverDrift Crew,OverDrift Crew,,711,168,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,31
1599130,#tacticalunderground arcade,Pavel Repin,Repin Develop,,12,1,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1796350,R.E.A.C.T,Adaptive Game,Adaptive Game,,0,1,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
2065610,Rush Rush Rally Reloaded,Senile Team,Senile Team,,4,0,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
2205160,Dungeon of Death,Seaborgium Entertainment, Seaborgium Entertainment,,12,1,0,"0 .. 20,000",0,0,0,0,0.99,1.99,50,0
2559820,Special Ops: Operation Assault,Merla Games,Merla Games,,12,1,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
316700,Front Page Sports Football,Cyanide Studio,"Cyanide Studio, Nacon",,7,58,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
370600,Hello Kitty and Sanrio Friends Racing,Scarab Entertainment,Scarab Entertainment,,85,39,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,3
420550,Super Arcade Football,OutOfTheBit Ltd,OutOfTheBit Ltd,,139,53,0,"0 .. 20,000",0,0,0,0,12.99,12.99,0,1
496250,Paddle Up,Pavel Jamal,Pavel Jamal,,206,30,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
429360,Lupinball,Craftven,Craftven,,58,1,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
639300,Age of Gladiators II: Death League,Creative Storm Entertainment,Creative Storm Entertainment,,63,29,0,"0 .. 20,000",0,0,0,0,12.99,12.99,0,0
666250,Equalizer,Sergey Shushunov,SA Industry,,36,64,0,"0 .. 20,000",0,0,0,0,13.99,13.99,0,0
709800,Hardcore ZBoy,Narko Games,Narko Games,,23,43,0,"0 .. 20,000",0,0,0,0,0.49,0.99,51,0
707610,Food Mahjong,Boogygames Studios,Boogygames Studios,,7,5,0,"0 .. 20,000",0,0,0,0,0.59,1.99,70,1
605760,gRally,ghiboz,ghiboz,,32,64,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
949600,Intergalactic Fishing,Boat Anchor Games,Boat Anchor Games,,236,6,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
1004710,POCKET CAR : VRGROUND,Jamong Inc.,Jamong Inc.,,5,12,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
966720,Pumped BMX Pro,"Yeah Us!, Warp Digital Entertainment",Curve Games,,91,37,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,1
744980,Super Club Soccer,Trick27 Studios Limited,Trick27 Studios Limited,,73,40,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1181270,God of Gym,Team KARPETTI,Team KARPETTI,,39,6,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
1306180,Retrocycles,Manuel Moos,Manuel Moos,,132,6,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,2
1355880,SpermDash精疲力尽,Eroducate,Eroducate,,76,6,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1343750,Z-Race,XOCUS,XOCUS,,70,16,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
1433950,Duck Life: Retro Pack,Wix Games,MoFunZone Inc.,,142,20,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,0
1459660,Become a Gladiator VR : 1v1 PVP,VRillAR,VRillAR,,9,18,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,3
1493410,Mini Car Money Chase,xproject,KazakovStudios,,24,3,0,"0 .. 20,000",0,0,0,0,0.49,4.99,90,1
1285920,VR Skater,DEFICIT Games,DEFICIT Games,,192,26,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,0
1589380,Horatio Goes Snowboarding,Infinite State Games,Infinite State Games,,99,22,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
1575860,BasCatball Saturn: Basketball & Cat,Opala Project,Opala Project,,14,1,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1626680,Surgeball,Mike Farrant,Mike Farrant,,2,1,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
1922650,Cosmic Ball Tournament,Robot Legs Games,Robot Legs Games,,12,0,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
2102490,Basketball Club Story,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",,90,25,0,"0 .. 20,000",0,0,0,0,8.99,8.99,0,22
1487210,Super Mega Baseball 4,Metalhead Software Inc.,Electronic Arts,,321,116,0,"0 .. 20,000",0,0,0,0,49.99,49.99,0,124
2623570,Hidden World War II Top-Down 3D,Top-Down Games,Hede,,1,1,0,"0 .. 20,000",0,0,0,0,119.99,199.99,40,0
209390,Dungeonbowl - Knockout Edition,Cyanide Studio,Nacon,,20,56,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
329690,BasketBelle,Studio Bean,Studio Bean,,135,22,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
277390,VIDEOBALL,"Action Button Entertainment, LLC",Iron Galaxy Studios,,165,25,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
433660,Blockpocalypse,dimeStudios,dimeStudios,,13,3,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
410830,ARENA GODS,Supertype,Supertype,,96,24,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
741990,Wild Animal Sports Day,Paul Bird,Marjupi Games,,272,24,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
748420,Beat the Blitz,The Mill,Gatorade,,26,3,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
948880,Arena Renovation,Nesalis Games,"PlayWay S.A., FreeMind S.A.",,190,30,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,7
1067560,AIR Battlefront,SRS Games,SRS Games,,4,16,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
1069920,To the Stars and Beyond!,Boogygames Studios,Boogygames Studios,,3,0,0,"0 .. 20,000",0,0,0,0,0.59,2.99,80,0
1137700,AAW Wrestle Lab,VICO Game Studio,Reverb Triple XP,,33,12,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,2
1157790,I Can't Believe It's Not Gambling 2(K),Mutant Entertainment Studios,Mutant Entertainment Studios,,24,35,0,"0 .. 20,000",0,0,0,0,0.69,1.99,65,0
1231820,Classic Card Game Poker Pack,Webfoot,Encore Software LLC,,2,3,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
